image_id,forehead_mean_l,forehead_mean_a,forehead_mean_b,forehead_std_l,forehead_std_a,forehead_std_b,forehead_p10_l,forehead_p90_l,forehead_contrast_l,forehead_ratio_a_b,forehead_ratio_a_l,forehead_ratio_b_l,forehead_brightness_ratio,forehead_chroma_energy,sternum_mean_l,sternum_mean_a,sternum_mean_b,sternum_std_l,sternum_std_a,sternum_std_b,sternum_p10_l,sternum_p90_l,sternum_contrast_l,sternum_ratio_a_b,sternum_ratio_a_l,sternum_ratio_b_l,sternum_brightness_ratio,sternum_chroma_energy
101,0.5388345718383789,1.6712007209207513e-06,1.4078050014632026e-07,0.13363872468471527,1.0,1.0,0.33980581164360046,0.6893203854560852,0.34951457381248474,1.4649625591482303,3.1015040733465527e-06,2.6126801477862837e-07,4.0320015108502165,1.6771198522548968e-06,0.42057785391807556,2.28881845032447e-06,-2.47501191097399e-07,0.07984763383865356,1.0,1.0000001192092896,0.3291139304637909,0.5189873576164246,0.18987342715263367,-1.834722456906873,5.44206735313019e-06,-5.884774966494385e-07,5.267201625113834,2.302161318878488e-06
102,0.6890581250190735,-2.6052196062664734e-06,5.222502181823074e-07,0.1360367089509964,1.0,1.0,0.4797297418117523,0.8175675868988037,0.3378378450870514,-1.7114266597887704,-3.780836087461086e-06,7.579178610657704e-07,5.065206774889798,2.6570499594976956e-06,0.4308297336101532,1.4441353641814203e-06,2.8860001748398645e-06,0.11298535019159317,1.0,1.0,0.2881355881690979,0.5762711763381958,0.2881355881690979,0.3716251413295242,3.3519785185245824e-06,6.6986868616743725e-06,3.8131219645522227,3.2271541579625744e-06
103,0.5559341311454773,2.1287373783707153e-06,-3.655751470432733e-07,0.0946035385131836,1.0,1.0,0.44117647409439087,0.6764705777168274,0.23529410362243652,-1.5588577333000178,3.829111094282808e-06,-6.575859782237965e-07,5.876410792575296,2.159900000974197e-06,0.4048428535461426,6.312415621323453e-07,3.496805902614142e-07,0.12377704679965973,0.9999998211860657,1.0,0.2631579041481018,0.5614035129547119,0.2982456088066101,0.46769699933973463,1.5592222942330006e-06,8.637418777596901e-07,3.270724203633624,7.21624850576014e-07
104,0.6352797150611877,1.4804658121647662e-06,2.5033949668795685e-07,0.10643289983272552,0.9999999403953552,0.9999999403953552,0.5345911979675293,0.7421383857727051,0.20754718780517578,1.1840510645999702,2.3304120163984097e-06,3.9406122483010543e-07,5.96878171390518,1.5014822291957573e-06,0.43679940700531006,-1.1191481235073297e-06,1.7370496152580017e-06,0.1282433569431305,1.0,1.0,0.25925925374031067,0.5925925970077515,0.3333333432674408,-0.40888850434734847,-2.562149910024522e-06,3.9767582341947885e-06,3.406000992301031,2.0663576380234735e-06
105,0.5685439705848694,-4.274504590284778e-07,-9.934107083608978e-07,0.11269798874855042,1.0,0.9999999403953552,0.42553192377090454,0.6914893388748169,0.26595741510391235,0.2144317060381166,-7.518322756223735e-07,-1.7472860719161118e-06,5.044809868288922,1.0814706331702943e-06,0.29269009828567505,-1.0876428859774023e-06,2.8655642836383777e-06,0.09571374952793121,1.0,1.0,0.16363635659217834,0.41818180680274963,0.2545454502105713,-0.28136717078565365,-3.716009445958043e-06,9.790404629393626e-06,3.0579518802403878,3.065032742252712e-06
106,0.7621827721595764,-2.4840944661264075e-06,2.127601874235552e-06,0.08785483986139297,1.0,1.0,0.6913580298423767,0.8271604776382446,0.13580244779586792,-0.7942489376892223,-3.2591804717751445e-06,2.7914552263520263e-06,8.67539111073375,3.270690302044887e-06,0.39529120922088623,-2.941631237263209e-06,2.824692501235404e-06,0.10910653322935104,1.0,1.0,0.2857142984867096,0.5357142686843872,0.2499999701976776,-0.7691157488642657,-7.4416625692196444e-06,7.145833981405356e-06,3.6229598224895856,4.078244973340641e-06
107,0.6529087424278259,1.6700653304724256e-06,1.3283321322887787e-06,0.09742417186498642,1.0,1.0,0.5373134613037109,0.7611940503120422,0.2238805890083313,0.7172796815850887,2.5578808554186005e-06,2.034480489369655e-06,6.70165348368736,2.1339129461430297e-06,0.49212029576301575,2.472741243764176e-06,1.8664768504095264e-06,0.1081152930855751,0.9999999403953552,0.9999999403953552,0.37288135290145874,0.6271186470985413,0.2542372941970825,0.8626412745705244,5.024658077294304e-06,3.7927170932841336e-06,4.551777366002522,3.098093783559024e-06
108,0.6112666726112366,8.31059026040748e-07,2.0708357624243945e-06,0.09274084120988846,0.9999999403953552,0.9999999403953552,0.5,0.7033898234367371,0.20338982343673706,0.27062959087874994,1.3595664604519297e-06,3.3877724198600578e-06,6.591066822016696,2.2313717439502588e-06,0.3721559941768646,1.9414083851643227e-07,7.084437925186648e-07,0.09351114928722382,0.9999999403953552,0.9999999403953552,0.25882354378700256,0.4941176474094391,0.23529410362243652,0.11363607006948769,5.216638181040564e-07,1.9036154193087196e-06,3.9797715806293725,7.345633208499404e-07
109,0.6924651861190796,-3.163587507515331e-06,1.2443179002730176e-06,0.12287989258766174,1.0000001192092896,1.0,0.5147058963775635,0.8014705777168274,0.2867646813392639,-1.4095986611925548,-4.568580489461338e-06,1.7969366955616791e-06,5.6352633150437335,3.3995018686047098e-06,0.579495370388031,3.88281705454574e-06,-3.0483518003165955e-06,0.0778370052576065,1.0,0.9999998211860657,0.484375,0.671875,0.1875,-0.9591105827912707,6.700330240111433e-06,-5.2603466666675026e-06,7.4449026342617035,4.936468067106753e-06
110,0.4608202278614044,-9.741102076077368e-07,-2.2933595573704224e-06,0.10597424954175949,0.9999999403953552,1.0,0.32926830649375916,0.5853658318519592,0.2560975253582001,0.29578009647556175,-2.1138570636782993e-06,-4.976679498931782e-06,4.348385399930746,2.4916638529199417e-06,0.37153443694114685,-1.9482204152154736e-06,-2.4429389213764807e-06,0.11531004309654236,1.0,0.9999999403953552,0.23636363446712494,0.5090909004211426,0.27272726595401764,0.565859708727153,-5.243700119846393e-06,-6.575251452429974e-06,3.2220282374003384,3.124662119308012e-06
111,0.6876213550567627,-1.0019966794061475e-06,1.6995838905131677e-06,0.11666163802146912,1.0,1.0,0.546012282371521,0.7914110422134399,0.24539875984191895,-0.371167083537336,-1.457190377883269e-06,2.471682134844014e-06,5.894109431420721,1.9729629358994104e-06,0.43550431728363037,7.606687972838699e-07,2.7247838261246216e-06,0.11128852516412735,1.0,1.0,0.30000001192092896,0.5857142806053162,0.2857142686843872,0.20421823998180666,1.7466349252137173e-06,6.256602888616534e-06,3.913264223576807,2.8289687022432083e-06
112,0.7067280411720276,-2.2184281078807544e-06,-2.1616617686959216e-06,0.09118694812059402,1.0,1.0,0.625,0.7847222089767456,0.1597222089767456,0.7016652223352092,-3.139007991240533e-06,-3.0586853557214205e-06,7.7502461206539515,3.0974513510428156e-06,0.35270145535469055,-1.4520826425723499e-06,-2.3206075638881885e-06,0.10232866555452347,0.9999999403953552,1.0,0.22857142984867096,0.48571428656578064,0.2571428567171097,0.4372942645688813,-4.1170188087068526e-06,-6.579504986872009e-06,3.4467273340863507,2.7374739206858158e-06
113,0.6047044396400452,-1.8664768504095264e-06,1.5622093769707135e-06,0.14407692849636078,1.0,1.0,0.39603960514068604,0.7623762488365173,0.3663366436958313,-0.7284638278142016,-3.086588490952816e-06,2.5834220672806066e-06,4.197072000902062,2.4339749322065524e-06,0.46125373244285583,-1.871018184829154e-06,-3.9055234424267837e-07,0.11704999953508377,1.0,1.0,0.32203391194343567,0.6271186470985413,0.3050847351551056,1.3455215782244765,-4.056366370313505e-06,-8.467172622257341e-07,3.9406304454888796,1.9113451236118595e-06
114,0.6525954604148865,-9.990873905962872e-08,-9.573641364113428e-07,0.09414419531822205,1.0,1.0000001192092896,0.5654761791229248,0.7440476417541504,0.17857146263122559,0.051042489846985103,-1.5309420923936976e-07,-1.467007859348028e-06,6.931808449799613,9.62563164590834e-07,0.4713183343410492,-1.255387360288296e-06,1.5724272373063286e-07,0.08649303764104843,1.0,1.0,0.3636363744735718,0.5844155550003052,0.2207791805267334,-1.0848090331830056,-2.6635600723731203e-06,3.336224768934499e-07,5.449154036455456,1.265196703496276e-06
115,0.6518871784210205,-8.830002116155811e-07,-2.2942110717849573e-06,0.10032058507204056,1.0,0.9999999403953552,0.5631067752838135,0.737864077091217,0.17475730180740356,0.2680460335946629,-1.3545271119263914e-06,-3.519332222501581e-06,6.497985233715178,2.458270492768004e-06,0.3867446184158325,-8.900960324353946e-07,-2.611251147754956e-06,0.11640024185180664,1.0,1.0,0.24074074625968933,0.5370370149612427,0.29629626870155334,0.24647857377317828,-2.3015025640920258e-06,-6.751857095242678e-06,3.322521411826586,2.758786599867559e-06
116,0.6838395595550537,-6.005877821735339e-07,1.4759245914319763e-06,0.061678774654865265,1.0,1.0,0.6405228972434998,0.7320261597633362,0.09150326251983643,-0.2425711123238119,-8.782570348917459e-07,2.1582875873760667e-06,11.086949707283225,1.5934425260076908e-06,0.31463220715522766,-4.732040906674229e-06,-2.0958127606718335e-06,0.10052681714296341,0.9999999403953552,0.9999999403953552,0.19402985274791718,0.43283581733703613,0.23880596458911896,1.5285294274862127,-1.5039864830096037e-05,-6.66113020815963e-06,3.1298123852403856,5.175388127496637e-06
117,0.6479389667510986,-2.5323458885395667e-06,3.496805902614142e-07,0.09084024280309677,1.0,1.0,0.5403226017951965,0.75,0.20967739820480347,-1.8762556910217454,-3.908303266485101e-06,5.396805386381443e-07,7.1326629486514515,2.556374818841873e-06,0.40729475021362305,1.412346250617702e-06,1.927784524013987e-06,0.10709504038095474,1.0,0.9999999403953552,0.27272728085517883,0.5454545617103577,0.27272728085517883,0.4823941922752492,3.4676184317585905e-06,4.733131939144665e-06,3.8030887861476326,2.389785576712211e-06
118,0.6199613809585571,-1.3876529010303784e-06,2.985908849950647e-06,0.08323320001363754,1.0,0.9999999403953552,0.5384615659713745,0.7019230723381042,0.16346150636672974,-0.3481396472595103,-2.238285650308094e-06,4.816274247695437e-06,7.448409197865531,3.292602653517673e-06,0.3406622111797333,-2.9257364531076746e-06,-4.541306442007453e-09,0.09981033205986023,0.9999999403953552,1.0,0.23636363446712494,0.4727272689342499,0.23636363446712494,2.9125098533482543,-8.588354589201773e-06,-1.3330780351305586e-08,3.4130714834606755,2.9257399775966554e-06
119,0.5723444819450378,1.6144343817359186e-06,3.110794750682544e-07,0.09127137064933777,1.0,1.0,0.46296295523643494,0.6574074029922485,0.1944444477558136,1.2313779694033207,2.8207340368084745e-06,5.435169576443468e-07,6.270741932889529,1.6441316287754392e-06,0.46550452709198,5.960464477539062e-07,3.5694667985808337e-06,0.08962040394544601,1.0,0.9999999403953552,0.35384616255760193,0.5846154093742371,0.23076924681663513,0.13044113767037852,1.280428293681962e-06,7.667936449389434e-06,5.1941333944661325,3.618889967110213e-06
120,0.6130865812301636,1.5213376514111587e-07,1.9527617496351013e-06,0.08641035109758377,1.0000001192092896,0.9999999403953552,0.5254237055778503,0.7118644118309021,0.18644070625305176,0.05152253315389106,2.481436091656899e-07,3.1851269042456777e-06,7.094988950442493,1.9586789255347477e-06,0.402010053396225,4.089446520083584e-06,1.3351440202313825e-06,0.09699179232120514,1.0,0.9999998807907104,0.27941176295280457,0.5147058963775635,0.2352941334247589,1.7512609435020514,1.0172472835101368e-05,3.3211624629521193e-06,4.144751829238087,4.301881262352943e-06
121,0.7367267608642578,-2.2275107767200097e-06,-2.0719710391858825e-06,0.10588189959526062,1.0,0.9999999403953552,0.5914633870124817,0.8353658318519592,0.24390244483947754,0.7251080001425837,-3.0235195346879685e-06,-2.8123971285610934e-06,6.957948485358954,3.042181494853456e-06,0.41541457176208496,6.843180813120853e-07,-1.2136640634707874e-06,0.10691399872303009,1.0,1.0,0.2786885201931,0.5409836173057556,0.26229509711265564,-0.3091336633252058,1.6473096528601124e-06,-2.9215661279203853e-06,3.8854751599281654,1.3932952649639907e-06
122,0.6789513826370239,2.2212664134713123e-06,1.7620268408791162e-06,0.08192429691553116,1.0,1.0,0.6167664527893066,0.742514967918396,0.12574851512908936,0.8042160853021664,3.2716085402690573e-06,2.59521416514583e-06,8.287457088340563,2.8352712511493753e-06,0.3535124957561493,1.307612365053501e-06,3.4377687825326575e-06,0.08550931513309479,1.0,0.9999999403953552,0.2461538463830948,0.4615384638309479,0.2153846174478531,0.29465536154122024,3.698903664926788e-06,9.724575790747186e-06,4.134162003799353,3.678057136505207e-06
123,0.6810616850852966,-9.922754315994098e-07,-4.450480162176973e-07,0.09825050830841064,1.0,0.9999999403953552,0.5424836874008179,0.7777777910232544,0.23529410362243652,0.686672982809675,-1.4569516923029437e-06,-6.534611658572357e-07,6.931829310420831,1.0875101235828118e-06,0.405073881149292,-1.3850984714736114e-07,-9.809222092371783e-07,0.11570070683956146,1.0,1.0,0.2631579041481018,0.5614035129547119,0.2982456088066101,0.06992190127481034,-3.4193640137442337e-07,-2.4215824157105794e-06,3.5010277048980076,9.906529959231598e-07
124,0.668224036693573,-1.9056456039834302e-06,-8.219764140449115e-07,0.11926984786987305,1.0,1.0,0.5128205418586731,0.7692307829856873,0.25641024112701416,1.0459222135333615,-2.8518021614585197e-06,-1.230089219811505e-06,5.602584777653465,2.0753627136545322e-06,0.36894452571868896,-1.339685411494429e-07,-1.4350528090290027e-06,0.10882056504487991,1.0000001192092896,1.0,0.24590164422988892,0.5081967115402222,0.26229506731033325,0.0550166882018727,-3.631119821509648e-07,-3.889606212823928e-06,3.390371435721673,1.4412925222590109e-06
125,0.6805657744407654,2.4818239126034314e-06,1.7370496152580017e-06,0.09015703201293945,0.9999999403953552,1.0000001192092896,0.5901639461517334,0.7704917788505554,0.18032783269882202,0.9067515249881534,3.6467015520156607e-06,2.5523573593279927e-06,7.5485983804869505,3.029321920667755e-06,0.3928540050983429,-4.5185996100371995e-07,2.765655608527595e-06,0.08536669611930847,0.9999998807907104,0.9999999403953552,0.2881355881690979,0.508474588394165,0.22033900022506714,-0.11999503087336265,-1.1501952505113342e-06,7.0398889479218225e-06,4.601916450331461,2.8023255287954013e-06
126,0.6105772256851196,-1.362391888193315e-08,1.2482915963119012e-06,0.0869423970580101,0.9999999403953552,1.0,0.5275590419769287,0.6771653294563293,0.14960628747940063,-0.006059676113312809,-2.2313142376877227e-08,2.0444417173757124e-06,7.022709559849974,1.2483659401748415e-06,0.4224698841571808,-1.7756507304511615e-06,-3.473105834927992e-06,0.10013410449028015,1.0,1.0,0.30000001192092896,0.5600000023841858,0.25999999046325684,0.39696148402885845,-4.203013265620759e-06,-8.220935371337493e-06,4.219008771276499,3.900692202310073e-06
127,0.6491636037826538,-2.3614792610260338e-07,1.4759245914319763e-06,0.10550897568464279,1.0,0.9999999403953552,0.5103448033332825,0.751724123954773,0.24137932062149048,-0.09537767301952635,-3.6377203058604816e-07,2.2735752732540067e-06,6.152637222881487,1.4946970404052476e-06,0.4119529128074646,-2.01179864234291e-06,-2.2763297238270752e-06,0.10809154063463211,1.0,0.9999999403953552,0.2800000011920929,0.54666668176651,0.2666666805744171,0.6140403475609078,-4.8835526980008736e-06,-5.525690260626233e-06,3.811122491790866,3.037928700432488e-06
128,0.6054727435112,-9.809222092371783e-07,-1.5746979897812707e-06,0.10107056796550751,0.9999999403953552,1.0,0.4749999940395355,0.7083333134651184,0.23333331942558289,0.3809853478467628,-1.6200904163881936e-06,-2.6007700691518793e-06,5.990544677389677,1.8552310205459378e-06,0.35682523250579834,-3.625097633630503e-06,1.6348702729374054e-06,0.11186939477920532,1.0,1.0,0.23076923191547394,0.5,0.26923076808452606,-1.3758163621426314,-1.015928007359043e-05,4.581698664519681e-06,3.1896395217881706,3.976698839827816e-06
129,0.6471883654594421,-1.995904085561051e-06,-1.4032635817784467e-06,0.10454757511615753,1.0,0.9999999403953552,0.5267857313156128,0.75,0.2232142686843872,0.8304973706146939,-3.083956863450856e-06,-2.1682426453071653e-06,6.190322199421557,2.439832330039294e-06,0.3168303668498993,3.0480680379696423e-06,3.124418753941427e-06,0.10393542051315308,1.0,0.9999999403953552,0.20000000298023224,0.46000000834465027,0.26000000536441803,0.7390297202622336,9.620474349730918e-06,9.86145653760866e-06,3.04831901354352,4.364941158145549e-06
130,0.7066839337348938,2.7270543796475977e-06,-2.28881845032447e-06,0.11315559595823288,1.0,1.0,0.557692289352417,0.8269230723381042,0.26923078298568726,-0.8291896986221755,3.858939464344978e-06,-3.2388103114465135e-06,6.2451943499231595,3.5602690190631454e-06,0.4245874285697937,-3.9864153222879395e-07,3.950936502405966e-07,0.116386279463768,1.0000001192092896,1.0,0.28787878155708313,0.5757575631141663,0.28787878155708313,-0.2857453563494068,-9.388892993895273e-07,9.305332497436427e-07,3.648065583507091,5.612611367965535e-07
131,0.7115293741226196,7.836591748855426e-07,-8.583068620282575e-07,0.11534599959850311,0.9999999403953552,1.0,0.6198830604553223,0.8187134265899658,0.19883036613464355,-0.42170601147660525,1.1013713586744125e-06,-1.2062828141196732e-06,6.168607563259525,1.1622445404419346e-06,0.5958040356636047,2.423354544589529e-06,-3.457069510659494e-07,0.07860270142555237,1.0,1.0,0.5148515105247498,0.7029703259468079,0.1881188154220581,-1.8008040626303987,4.067361635992902e-06,-5.802350271862047e-07,7.579859788510181,2.447888997646347e-06
132,0.6912190914154053,-2.9518490762825422e-08,1.693907279332052e-06,0.09570082277059555,0.9999999403953552,1.0,0.6000000238418579,0.7900000214576721,0.1899999976158142,-0.010957500649444946,-4.270490850805663e-08,2.4506048078889793e-06,7.222642906941404,1.6941644584487746e-06,0.3886590003967285,4.0701456782699097e-07,-2.3194722871267004e-06,0.13526701927185059,1.0,1.0,0.2380952388048172,0.5952380895614624,0.3571428507566452,-0.12261423883713109,1.047225254493714e-06,-5.967869821332466e-06,2.8732586053147675,2.3549124291939517e-06
133,0.6893714070320129,1.3453619658321259e-06,1.112619997911679e-06,0.15236474573612213,0.9999999403953552,1.0000001192092896,0.4625000059604645,0.8374999761581421,0.3749999701976776,0.6368215614554504,1.9515750153452983e-06,1.6139607366965753e-06,4.524457933123087,1.7458299112057471e-06,0.38695719838142395,1.6269229945464758e-06,-1.8664768504095264e-06,0.11171667277812958,0.9999999403953552,1.0,0.26229506731033325,0.5409836173057556,0.27868854999542236,-0.5675688587242703,4.2043895215338505e-06,-4.82345860151474e-06,3.463715173783828,2.47600772682533e-06
134,0.7175921201705933,-2.562431973274215e-06,-9.128025340032764e-07,0.11710652709007263,0.9999998807907104,0.9999999403953552,0.5634920597076416,0.8333333134651184,0.2698412537574768,1.3396217998056177,-3.5708703180780893e-06,-1.2720335637920776e-06,6.127643013233985,2.7201592019109453e-06,0.36447304487228394,-6.584893981198547e-07,2.588544703030493e-07,0.10825732350349426,1.0,1.0,0.2321428507566452,0.5178571343421936,0.2857142835855484,-0.523086197534282,-1.806683925464699e-06,7.102137283705759e-07,3.3667069013914643,7.075407580006404e-07
135,0.8023622632026672,-4.636389974166377e-07,1.5440441529790405e-06,0.09740447252988815,1.0,1.0,0.7153284549713135,0.8832116723060608,0.16788321733474731,-0.1822448705828171,-5.778417565704627e-07,1.9243704488861097e-06,8.237353018912444,1.6121518124154026e-06,0.557015061378479,1.28831186430034e-06,1.9266492472524988e-06,0.11521454155445099,0.9999999403953552,0.9999999403953552,0.4032258093357086,0.6935483813285828,0.29032257199287415,0.44020029578528785,2.3128809986413715e-06,3.4588755708130057e-06,4.834556639350887,2.3176981644803617e-06
136,0.6928608417510986,1.5349614841397852e-06,2.0787829271284863e-06,0.09794962406158447,0.9999999403953552,1.0,0.5799999833106995,0.800000011920929,0.2200000286102295,0.49856112641608363,2.21539330302909e-06,3.000284907990735e-06,7.073582719753534,2.584075311579268e-06,0.3956035375595093,-8.015405796868436e-07,-1.0217938779533142e-06,0.1283133625984192,1.0,0.9999999403953552,0.25,0.5416666865348816,0.2916666865348816,0.3964501962476277,-2.0261157382864217e-06,-2.58286693134709e-06,3.083088514398177,1.2986647103496705e-06
137,0.766558051109314,5.30197496573237e-07,-1.3714744682147284e-06,0.10172204673290253,1.0,1.0,0.6830986142158508,0.8521126508712769,0.16901403665542603,-0.22357293054576946,6.916590389298384e-07,-1.78913087808437e-06,7.535746084386291,1.470391649302117e-06,0.7404202222824097,7.77698687670636e-07,-1.7347789480481879e-06,0.06048211082816124,1.0,1.0,0.6666666865348816,0.8205128312110901,0.1538461446762085,-0.284373509685556,1.0503462951444253e-06,-2.3429622164267365e-06,12.241784725425628,1.9011242061990077e-06
138,0.7005224823951721,-3.0653816907033615e-07,4.223414862281061e-07,0.10329004377126694,1.0,1.0,0.581632673740387,0.8163265585899353,0.23469388484954834,-0.2155165774452954,-4.375844304636957e-07,6.028941168168566e-07,6.782035080858005,5.218601154393383e-07,0.4211810529232025,2.052670424745884e-06,-1.0672069947759155e-06,0.11899199336767197,0.9999999403953552,1.0,0.2884615361690521,0.5769230723381042,0.2884615361690521,-0.9929680142981486,4.873594234368205e-06,-2.533837772452541e-06,3.539553388843727,2.3135225614471728e-06
139,0.8042346835136414,-2.2706532210037267e-09,1.0070347116197809e-06,0.12598620355129242,1.0000001192092896,1.0,0.6623376607894897,0.9155844449996948,0.2532467842102051,-0.001131347259645147,-2.823367910117373e-09,1.252163678214484e-06,6.383471184724072,1.0070372715412202e-06,0.42878156900405884,-7.334209612963605e-07,-1.6643887192913098e-06,0.13791359961032867,1.0,0.9999999403953552,0.2631579041481018,0.6140350699424744,0.35087716579437256,0.2752680027452752,-1.7104728930560094e-06,-3.881661335154589e-06,3.1090440766645746,1.8188172297878213e-06
140,0.7979255318641663,-2.9282909963512793e-06,1.6008104353204544e-07,0.10277020186185837,1.0,1.0,0.7212121486663818,0.8727272748947144,0.15151512622833252,-2.5242124355688516,-3.669875457719173e-06,2.0062128170879843e-07,7.764106261369918,2.9326633117032503e-06,0.44690003991127014,-1.3169787962397095e-06,-8.1062319168268e-07,0.1357167512178421,1.0,0.9999999403953552,0.2857142984867096,0.6122449040412903,0.3265306055545807,0.7273621603265734,-2.946913698167247e-06,-1.8138762707816143e-06,3.2928709465126946,1.5464614798431966e-06
141,0.7311211228370667,1.0445004363646149e-06,-2.029963980021421e-06,0.09918542206287384,0.9999999403953552,1.0,0.6288659572601318,0.8350515365600586,0.20618557929992676,-0.3447237139621807,1.4286264958192022e-06,-2.776504658543626e-06,7.371191617070445,2.2829224519791028e-06,0.567156970500946,-1.1466797786852112e-06,-2.0731063159473706e-06,0.13595440983772278,0.9999999403953552,1.0,0.4047619104385376,0.738095223903656,0.3333333134651184,0.3731337808700951,-2.021799636655725e-06,-3.6552537807346436e-06,4.171646947906739,2.36910200541607e-06
142,0.790515124797821,-7.175264045145013e-07,1.4776275065742084e-06,0.12192220985889435,1.0,0.9999999403953552,0.6433566212654114,0.8951048851013184,0.251748263835907,-0.28960221123255864,-9.07668271406877e-07,1.8691933791383697e-06,6.48372139900771,1.642628134837651e-06,0.38165923953056335,1.3737451354245422e-06,7.152557373046875e-07,0.1272708624601364,1.0000001192092896,1.0,0.234375,0.546875,0.3125,0.8008981433772745,3.5993928450975905e-06,1.8740640580859089e-06,2.998779401457297,1.548795166201737e-06
143,0.6775861382484436,-1.271565793103946e-06,-6.834665668975504e-07,0.09621772915124893,1.0,1.0,0.5703125,0.7890625,0.21875,0.7553258366439117,-1.876608514723186e-06,-1.0086770074536909e-06,7.042154310553461,1.4436087123105037e-06,0.4525884985923767,-3.6812963344345917e-07,-6.834665668975504e-07,0.12451095134019852,0.9999999403953552,1.0,0.2982456088066101,0.6140350699424744,0.31578946113586426,0.21867356363475807,-8.133852742681817e-07,-1.5101246693156538e-06,3.6349080848936848,7.763027599370875e-07
144,0.728446364402771,-6.908462069077359e-07,-2.2275107767200097e-06,0.07247121632099152,0.9999999403953552,1.0,0.6453900933265686,0.8085106611251831,0.1631205677986145,0.21404923320188426,-9.483817783789182e-07,-3.057888442696569e-06,10.051401783772643,2.3321819701735515e-06,0.41752371191978455,-1.4168875850373297e-06,-2.947307848444325e-06,0.1251124143600464,0.9999999403953552,1.0,0.26865673065185547,0.5820895433425903,0.31343281269073486,0.35895036299125743,-3.3935418541395086e-06,-7.059002172332655e-06,3.33716983151182,3.2701978506100256e-06
145,0.6128021478652954,1.0467711035744287e-06,2.9518491828639526e-07,0.13080856204032898,1.0,1.0,0.4193548262119293,0.7419354915618896,0.3225806653499603,0.8082020480591818,1.708168613723451e-06,4.816961520427469e-07,4.684696885357405,1.0875954575402443e-06,0.4048716723918915,1.203446117870044e-06,-1.7415909496776294e-06,0.0967961773276329,1.0,1.0,0.30000001192092896,0.5428571701049805,0.2428571581840515,-0.4389590350856504,2.9724063883106027e-06,-4.301576936246955e-06,4.182690896259343,2.1169368423775675e-06
146,0.6889885067939758,1.0217939205858784e-07,6.811959440966575e-09,0.11767735332250595,1.0,1.0,0.5743243098258972,0.8040540814399719,0.2297297716140747,0.1014880595134399,1.4830326304104642e-07,9.88688415976633e-09,5.8548533977676485,1.0240620563661158e-07,0.39745065569877625,-2.5862739221338416e-06,-1.7256964213174797e-07,0.10730185359716415,1.0,1.0,0.2702702581882477,0.5405405163764954,0.2702702581882477,2.2056463251359295,-6.507140893869988e-06,-4.3419027108679703e-07,3.704017576185693,2.5920248998987343e-06
147,0.6811410784721375,-1.643952828089823e-06,1.922107912832871e-06,0.09568238258361816,1.0,1.0,0.572519063949585,0.7862595319747925,0.21374046802520752,-0.5625914158988311,-2.4135241090630548e-06,2.821889842930172e-06,7.118708181923692,2.529244893156703e-06,0.38504675030708313,3.2298621590598486e-06,6.335122293421591e-07,0.09299258142709732,1.0,1.0,0.27142858505249023,0.5,0.22857141494750977,1.9772500634173793,8.38821199834039e-06,1.6452822509336068e-06,4.140584160735252,3.2914050664196315e-06
148,0.6898438334465027,-7.305826557058026e-07,-6.164823389553931e-07,0.10329806804656982,1.0,1.0,0.5753424763679504,0.801369845867157,0.22602736949920654,0.4519583283402412,-1.059053602033622e-06,-8.936536291435472e-07,6.678132208661391,9.559296475484247e-07,0.5150848627090454,-1.1807396305130169e-07,-1.834687736845808e-06,0.10504409670829773,1.0,1.0,0.3918918967247009,0.662162184715271,0.27027028799057007,0.0416532521436326,-2.2923161282335112e-07,-3.561906605621908e-06,4.903473639892016,1.8384832206150355e-06
149,0.5686115026473999,7.351239332820114e-07,2.1241960439510876e-06,0.09945272654294968,1.0,1.0,0.44736841320991516,0.6973684430122375,0.2500000298023224,0.2353001933746513,1.2928381452383685e-06,3.735753318931706e-06,5.717357432572839,2.2478024891928265e-06,0.39274343848228455,1.4214288057701197e-06,1.268727487513388e-06,0.12584038078784943,1.0,0.9999999403953552,0.23943662643432617,0.5633803009986877,0.3239436745643616,0.6265313104343175,3.619220710707113e-06,3.230414903941705e-06,3.120948260607498,1.9052898171787678e-06
150,0.6092307567596436,1.2250173995198566e-06,-9.582156508258777e-07,0.08158013969659805,0.9999999403953552,1.0,0.5151515007019043,0.7070707082748413,0.191919207572937,-0.6255783927593498,2.0107576237250466e-06,-1.572826170327028e-06,7.4678014921756315,1.555263599077035e-06,0.33551105856895447,3.462745894466934e-07,1.76429750808893e-06,0.11997253447771072,0.9999998211860657,1.0,0.20000000298023224,0.4909090995788574,0.2909090965986252,0.1252667588902495,1.0320779256746955e-06,5.258521901162404e-06,2.7965505895076177,1.797957671455389e-06
151,0.6342942714691162,-1.0172526572205243e-06,8.497919452565839e-07,0.11273346841335297,1.0,0.9999999403953552,0.5106382966041565,0.7553191781044006,0.24468088150024414,-0.5499281472324833,-1.60375254708178e-06,1.3397418891178982e-06,5.62645374033614,1.3254996487533243e-06,0.43130841851234436,8.060818572630524e-07,-1.343091298622312e-06,0.1256512999534607,1.0000001192092896,1.0,0.28125,0.609375,0.328125,-0.3440249459067222,1.8689178178472396e-06,-3.113985554163993e-06,3.4325628633307423,1.566416993346159e-06
